;Rank;Artist;Album;Date;Genres;RYM Rating;Ratings;Reviews
4142;4143;Rasco;Time Waits for No Man;21 July 1998;West Coast Hip Hop, Boom Bap;3.41;136;5
4143;4144;Rocé;Identité en crescendo;15 May 2006;French Hip Hop, Jazz Rap, Conscious Hip Hop;3.47;114;6
4144;4145;Karpe;Heisann Montebello;16 October 2016;Pop Rap, Political Hip Hop;3.67;110;
4145;4146;Lil Uzi Vert;Pink Tape;30 June 2023;Trap, Pop Rap;2.64;6,995;142
4146;4147;Nigo;I Know Nigo!;25 March 2022;Trap, Hip Hop;2.69;2,279;21
4147;4148;Lil Baby;The Voice of the Heroes;4 June 2021;Trap;2.68;1,384;12
4148;4149;The Streets;The Hardest Way to Make an Easy Living;10 April 2006;UK Hip Hop;2.66;1,171;33
4149;4150;Saint Jhn;While the World Was Burning;20 November 2020;Pop Rap, Trap;2.70;459;3
4150;4151;Shapednoise;Absurd Matter;14 July 2023;Post-Industrial, Experimental Hip Hop;3.20;150;
4151;4152;Sir Michael Rocks;Banco;29 July 2014;Pop Rap, Trap;3.08;196;2
4152;4153;MC Bushpig;Wank of Death;1 June 2007;Horrorcore, Experimental Hip Hop;3.22;159;3
4153;4154;Rx Nephew;Murder Death Kill;3 January 2020;East Coast Hip Hop, Trap, Horrorcore;3.46;120;1
4154;4155;Joan of the Stockyards;Joan of the Stockyards;21 June 2018;Experimental, Modern Classical, Experimental Hip Hop;3.52;118;2
4155;4156;B.O.K;Labirynt Babel;31 October 2014;Conscious Hip Hop;3.58;111;
4156;4157;Crema;Agorazein;26 May 2008;Jazz Rap, Conscious Hip Hop, Boom Bap;3.62;112;5
4157;4158;Smoothe da Hustler;Once Upon a Time in America;16 April 1996;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.41;139;4
4158;4159;Ceza;Yerli Plaka;2006;Hip Hop;3.38;163;1
4159;4160;South Circle;Anotha Day Anotha Balla;4 July 1995;Southern Hip Hop, Gangsta Rap, G-Funk;3.45;113;3
4160;4161;Kognitif;Soul Food;26 May 2015;Instrumental Hip Hop, Trip Hop;3.45;122;2
4161;4162;Angel Haze;Dirty Gold;30 December 2013;Pop Rap, Conscious Hip Hop;2.80;281;2
4162;4163;Monster Rally;Return to Paradise;29 October 2013;Exotica, Instrumental Hip Hop;3.28;140;
4163;4164;Juice WRLD;Death Race for Love;8 March 2019;Pop Rap, Emo Rap, Trap;2.64;4,295;37
4164;4165;Bas;Milky Way;24 August 2018;Pop Rap, East Coast Hip Hop;2.71;572;4
4165;4166;J Hus;Beautiful and Brutal Yard;14 July 2023;Afroswing, UK Hip Hop;2.70;333;
4166;4167;Tobi Lou;Live on Ice;2 August 2019;Pop Rap;3.00;211;
4167;4168;Consolidated;Play More Music;22 September 1992;Industrial Hip Hop, Political Hip Hop;3.09;197;6
4168;4169;Master P;The Ghettos Tryin to Kill Me!;24 May 1994;West Coast Hip Hop, Gangsta Rap, G-Funk;3.18;171;7
4169;4170;Large Pro;Main Source;30 September 2008;East Coast Hip Hop, Boom Bap;3.33;151;4
4170;4171; Aigel [АИГЕЛ];Музыка;18 April 2018;Experimental Hip Hop, Hip House, Abstract Hip Hop;3.36;122;
4171;4172;The Game;The R.E.D. Album;23 August 2011;West Coast Hip Hop;2.69;847;16
4172;4173;Lil Wyte;Doubt Me Now;2003;Southern Hip Hop, Crunk, Memphis Rap;3.21;174;6
4173;4174;yungmalcolm347;Sonatine;7 January 2019;Instrumental Hip Hop;3.43;130;1
4174;4175;De Jeugd van Tegenwoordig;"""Ja, natúúrlijk!""";27 September 2013;Electropop, Pop Rap, Experimental Hip Hop;3.51;112;1
4175;4176;DJ Rozwell;Sludge Dredd;14 August 2014;Instrumental Hip Hop, Experimental Hip Hop, Power Noise;3.46;125;1
4176;4177;J.J. Pérez;Mono blanco;28 September 2018;Abstract Hip Hop, Experimental Hip Hop, Latin Rap;3.87;82;
4177;4178;Gunna;WUNNA;22 May 2020;Trap, Southern Hip Hop;2.63;2,703;30
4178;4179;Shahmen;California Is Cold;30 January 2018;Abstract Hip Hop;3.14;170;3
4179;4180;Tanya Morgan;Brooklynati;12 May 2009;Boom Bap, Hip Hop;3.37;133;6
4180;4181;Flat Erik;Neovalladolor;20 March 2020;Abstract Hip Hop, Industrial Hip Hop;3.49;108;2
4181;4182;Snoop Doggy Dogg;Tha Doggfather;12 November 1996;West Coast Hip Hop, Gangsta Rap, G-Funk;2.67;1,550;34
4182;4183;Sleaford Mods;Spare Ribs;15 January 2021;UK Hip Hop, Post-Punk;2.65;1,068;13
4183;4184;Celestaphone;To Cite Fright;18 September 2017;Experimental Hip Hop, Instrumental Hip Hop;3.34;127;4
4184;4185;Z-Ro;King of da Ghetto;10 July 2001;Southern Hip Hop, Gangsta Rap;3.49;121;4
4185;4186;"Mista ""DJ"" Atari Jaguar";Pennsylvaniasuburbanritualisticshit;21 January 2022;Instrumental Hip Hop, Memphis Rap;3.24;138;1
4186;4187;Killah Priest;Horrah Scope;1 May 2022;East Coast Hip Hop, Abstract Hip Hop, Experimental Hip Hop;3.42;110;1
4187;4188;Autumn!;Antagonist!;29 April 2022;Rage, Southern Hip Hop;2.67;445;5
4188;4189;Ashnikko;WEEDKILLER;25 August 2023;Pop Rap, Trap;2.65;723;8
4189;4190; Griby [Грибы];Дом на колёсах, ч. 1;11 November 2016;Hip House, Pop Rap;2.98;189;4
4190;4191;Yung Hurn;1220;4 May 2018;Cloud Rap, Plugg, Pop Rap;3.02;198;
4191;4192;Flash Bang Grenada;10 Haters;23 August 2011;West Coast Hip Hop, Abstract Hip Hop, Experimental Hip Hop;3.44;137;2
4192;4193;Duwap Kaine;Thank You Kaine;1 September 2020;Trap, Southern Hip Hop;3.13;187;
4193;4194;Yungmorpheus;"Up Against the Wall; A Degree of Lunacy";5 August 2022;Abstract Hip Hop;3.51;110;
4194;4195;Saian;Dilimizi Biliyor;2010;Hip Hop;3.86;98;
4195;4196;Westside Connection;Terrorist Threats;9 December 2003;Gangsta Rap, West Coast Hip Hop;2.86;284;7
4196;4197;Poor Righteous Teachers;Pure Poverty;1 July 1991;East Coast Hip Hop, Conscious Hip Hop, Boom Bap;3.23;165;7
4197;4198;Uochi Toki;Uochi Toki;2004;Industrial Hip Hop, Experimental Hip Hop;3.20;174;7
4198;4199;Goretex;The Art of Dying;26 October 2004;East Coast Hip Hop, Abstract Hip Hop, Hardcore Hip Hop;3.34;149;1
4199;4200;Allen Halloween;Híbrido;2015;Conscious Hip Hop;3.75;93;1
4200;4201;A7PHA;A7PHA;24 March 2017;Abstract Hip Hop;3.11;165;1
4201;4202;They Hate Change;Now, and Never Again;20 July 2018;Experimental Hip Hop, Southern Hip Hop;3.24;148;1
4202;4203;DJ Muggs;Notes & Tones;10 March 2023;Instrumental Hip Hop, Jazz Rap;3.28;128;4
4203;4204; Izumi Makura [泉まくら];As Usual;24 July 2019;Japanese Hip Hop, Pop Rap;3.39;117;
4204;4205;Jak3;Meet Me in the Clouds;26 February 2020;Experimental Hip Hop, Cloud Rap, Sound Collage;3.39;132;2
4205;4206;Domo Genesis;Rolling Papers;30 August 2010;West Coast Hip Hop;2.68;591;20
4206;4207;Positive K;The Skills Dat Pay da Bills;3 November 1992;East Coast Hip Hop, Hardcore Hip Hop;3.41;125;7
4207;4208;Aivovuoto;Se tuli televisiosta / Sushi Drive-by;20 February 2015;Abstract Hip Hop;3.41;120;
4208;4209;Ivy Lab;Infinite Falling Ground;14 October 2022;Trap, Instrumental Hip Hop;3.51;107;1
4209;4210;CapaRezza;?!;27 October 2000;Hip Hop, Conscious Hip Hop;2.72;321;3
4210;4211;City Girls;Girl Code;16 November 2018;Trap, Southern Hip Hop;2.78;262;
4211;4212;NCT;Golden Age;28 August 2023;K-Pop, Contemporary R&B, Pop Rap;2.95;215;3
4212;4213;Sentino;Czary Mary;9 April 2021;Trap;3.06;181;2
4213;4214;Madlib;Madlib Medicine Show: No. 9 - Channel 85 Presents Nittyville;17 May 2011;Hip Hop;3.05;189;5
4214;4215;Şehinşah;666;22 October 2020;Trap;3.08;264;2
4215;4216;Kool Keith;Diesel Truckers;10 August 2004;East Coast Hip Hop;3.14;196;4
4216;4217;Ivan Ave;Helping Hands;12 February 2016;Jazz Rap, Boom Bap;3.20;153;1
4217;4218;Polo Perks <3 <3 <3;Moretolifethanthis ( Threedays );13 May 2020;Trap, East Coast Hip Hop;3.19;156;
4218;4219;The Alchemist;The Food Villain;25 October 2020;Instrumental Hip Hop, West Coast Hip Hop;2.69;376;7
4219;4220;Rick Ross;Black Market;4 December 2015;Southern Hip Hop, Trap, Gangsta Rap;2.68;337;3
4220;4221;La Coka Nostra;Masters of the Dark Arts;31 July 2012;Hardcore Hip Hop;3.14;196;8
4221;4222;Ruben Slikk;Iglesia De Fishmixxmas Christo;24 December 2014;Southern Hip Hop, Trap;3.39;138;1
4222;4223;DJ Honda;HII;24 March 1998;Boom Bap, Hardcore Hip Hop;3.44;135;3
4223;4224;Project Polaroid;Project Polaroid;25 April 2006;Abstract Hip Hop, East Coast Hip Hop;3.51;119;6
4224;4225;Noize MC;Последний альбом;28 May 2010;Rap Rock, Pop Rap, Pop Punk;3.12;184;1
4225;4226;Cro;trip;29 April 2021;Funky House, Indietronica, Nu-Disco;3.33;131;2
4226;4227;Willie the Kid;Capital Gains;2 October 2020;Jazz Rap, Drumless;3.46;115;
4227;4228;Kota the Friend;Lyrics to Go, Vol. 2;18 January 2021;East Coast Hip Hop;2.69;299;1
4228;4229;Nathy Peluso;Esmeralda;5 October 2017;Pop Rap;2.84;240;6
4229;4230;Homeboy Sandman;Dusty;18 October 2019;East Coast Hip Hop, Abstract Hip Hop, Jazz Rap;2.99;191;3
4230;4231;C-Bo;Til My Casket Drops;24 February 1998;West Coast Hip Hop, Mobb Music, Gangsta Rap;3.47;131;5
4231;4232;Sun Glitters;Everything Could Be Fine;11 March 2011;Instrumental Hip Hop, Wonky;2.90;242;4
4232;4233;Atmosphere;Sad Clown Bad Dub II;2000;Hip Hop, Boom Bap;3.26;171;5
4233;4234;Busdriver;Made in Love;5 May 2023;Abstract Hip Hop, Experimental Hip Hop, Glitch Hop;2.96;193;1
4234;4235;Homixide Gang;Snot or Not;27 April 2023;Rage, Southern Hip Hop;2.65;610;6
4235;4236;Oki;Produkt47;10 June 2022;Pop Rap, Trap;2.86;233;
4236;4237;Elcamino;Martyrs Prayer;21 February 2020;East Coast Hip Hop, Hardcore Hip Hop;3.12;163;4
4237;4238;Indo G;Angel Dust;25 August 1998;Memphis Rap, Southern Hip Hop, Gangsta Rap;3.15;166;
4238;4239;First Serve;First Serve;2 April 2012;East Coast Hip Hop;3.21;164;9
4239;4240;Deepflow;양화;13 April 2015;Hip Hop, Hardcore Hip Hop, Trap;3.46;131;
4240;4241;Golden Rules;Golden Ticket;7 August 2015;Southern Hip Hop;3.49;106;4
4241;4242;2 Chainz;Based on a T.R.U. Story;14 August 2012;Trap, Southern Hip Hop;2.65;1,503;23
4242;4243;Gucci Mane;Mr. Davis;13 October 2017;Southern Hip Hop, Trap;2.68;1,006;6
4243;4244;Haftbefehl;Das weisse Album;5 June 2020;Gangsta Rap, Trap;3.27;137;
4244;4245;Wicca Phase Springs Eternal;#HELLVERSION;13 September 2013;Cloud Rap, Witch House, Emo Rap;3.25;158;3
4245;4246;Blxty;light music club;31 March 2023;Pop Rap, PluggnB, Trap;3.47;116;1
4246;4247;DJ Shadow;The Less You Know, the Better;4 October 2011;Instrumental Hip Hop, Plunderphonics;2.66;930;27
4247;4248;Taco Hemingway;1-800-OŚWIECENIE;22 September 2023;Pop Rap;2.64;412;4
4248;4249;Cam'ron;S.D.E.;19 September 2000;East Coast Hip Hop, Gangsta Rap;2.85;280;6
4249;4250;Murubutu;La bellissima Giulietta e il suo povero padre grafomane;2011;Hip Hop, Conscious Hip Hop;3.29;146;1
4250;4251;Chuck Strangers;Consumers Park;16 March 2018;East Coast Hip Hop, Boom Bap;3.11;180;
4251;4252;Apathy;Perestroika;22 September 2017;East Coast Hip Hop, Boom Bap;3.36;128;3
4252;4253;P-38;Nuove BR;19 November 2021;Trap, Political Hip Hop, Hardcore Hip Hop;3.31;122;1
4253;4254;King Sun;Righteous But Ruthless;1990;East Coast Hip Hop, Hardcore Hip Hop;3.48;114;8
4254;4255;Super Chron Flight Brothers;Emergency Powers;24 April 2007;East Coast Hip Hop, Conscious Hip Hop;3.53;112;5
4255;4256;HollywoodsFinest Ted Bundy;Soziopath;11 December 2006;Horrorcore, Hardcore Hip Hop, Abstract Hip Hop;3.63;107;
4256;4257;;Kolateral;29 June 2019;Political Hip Hop, Conscious Hip Hop, Hardcore Hip Hop;3.83;82;1
4257;4258;Twenty Øne Piløts;Blurryface;18 May 2015;Pop Rap, Alt-Pop, Electropop;2.58;8,672;69
4258;4259;ThouxanBanFauni;For Christ Sake 2;22 February 2019;Plugg, Southern Hip Hop;2.84;282;
4259;4260;MoneyBagg Yo;A Gangsta's Pain;23 April 2021;Trap, Southern Hip Hop, Gangsta Rap;2.68;311;1
4260;4261;Kankan;Way2geeked;30 September 2022;Trap, Southern Hip Hop;2.76;289;7
4261;4262;Mr. Lif;Don't Look Down;15 April 2016;Conscious Hip Hop, East Coast Hip Hop;3.13;161;4
4262;4263;Rappin' 4-Tay;Don't Fight the Feelin';13 September 1994;West Coast Hip Hop, Mobb Music, Gangsta Rap;3.33;140;7
4263;4264;Lil Darkie;Yin;18 May 2020;Trap, West Coast Hip Hop, Hardcore Hip Hop;2.61;528;9
4264;4265;Kota the Friend;To See a Sunset;24 March 2023;East Coast Hip Hop, Jazz Rap;3.18;150;3
4265;4266;Meyhem Lauren;Glass 2.0;19 June 2020;East Coast Hip Hop;3.30;131;1
4266;4267;MadeinTYO;Sincerely, Tokyo;26 October 2018;Trap, Pop Rap;2.68;359;5
4267;4268;Iceboy Violet;Not a Dream But a Controlled Explosion;3 August 2023;Experimental Hip Hop, UK Hip Hop;3.20;142;
4268;4269;Georgia Anne Muldrow;VWETO II;28 June 2019;Instrumental Hip Hop;3.21;142;2
4269;4270;Common Market;Common Market;24 October 2005;Conscious Hip Hop, West Coast Hip Hop;3.40;146;2
4270;4271;BigXthaPlug;AMAR;10 February 2023;Southern Hip Hop, Trap;3.25;138;
4271;4272;Bone Thugs-n-Harmony;BTNHResurrection;29 February 2000;Hip Hop;2.83;306;15
4272;4273;Lovegang126;Cristi e diavoli;21 April 2023;Boom Bap;3.44;110;
4273;4274;Kool Keith;Feature Magnetic;16 September 2016;East Coast Hip Hop;2.91;219;3
4274;4275;Strange U;#LP4080;10 February 2017;Abstract Hip Hop, UK Hip Hop, Experimental Hip Hop;3.29;136;3
4275;4276;Gods Wisdom;Self Restraint;3 October 2016;Experimental Hip Hop, Cloud Rap;3.53;106;
4276;4277;Big Tymers;I Got That Work;16 May 2000;Dirty South, Southern Hip Hop, Gangsta Rap;3.09;186;10
4277;4278;Samiyam;Rap Beats Vol. 1;2008;Instrumental Hip Hop, Wonky;3.16;180;
4278;4279;Jim Jones;El Capo;31 May 2019;East Coast Hip Hop, Chipmunk Soul;3.20;148;2
4279;4280;Hugo TSR;Fenêtre sur rue;12 October 2012;French Hip Hop, Conscious Hip Hop;3.60;105;1
4280;4281;Big Pun;Yeeeah Baby;11 April 2000;East Coast Hip Hop, Gangsta Rap;2.66;454;19
4281;4282;Nnamdi's Sooper Dooper Secret Side Project;Bootie Noir;26 May 2013;Experimental Hip Hop;3.03;193;3
4282;4283;YUNG LIXO;Trashtalk;26 October 2020;Trap;3.24;165;3
4283;4284;SFDK;2001: Odisea en el lodo;2003;Hardcore Hip Hop;3.49;138;1
4284;4285;Estee Nack & al.divino;Akiraonacid;3 August 2018;Hardcore Hip Hop, Experimental Hip Hop, East Coast Hip Hop;3.68;95;1
4285;4286;Post Malone;Hollywood's Bleeding;6 September 2019;Pop Rap, Pop;2.62;5,314;38
4286;4287;I.C.P.;Ringmaster;8 March 1994;Horrorcore;2.56;636;19
4287;4288;Damso;QALF;18 September 2020;French Hip Hop, Pop Rap, Trap;2.83;228;
4288;4289;Pimp C;The Sweet James Jones Stories;1 March 2005;Dirty South, Southern Hip Hop;3.23;171;2
4289;4290;Alien Kids;Alien Rap: Songs About Life on the Planet Glumph;8 January 2008;Abstract Hip Hop, Children's Music, Novelty;2.56;573;26
4290;4291;Lil Tjay;True 2 Myself;11 October 2019;Trap, East Coast Hip Hop;2.64;502;3
4291;4292;Murs;A Strange Journey Into the Unimaginable;16 March 2018;Jazz Rap, West Coast Hip Hop;3.09;177;3
4292;4293;Big Mello;Bone Hard Zaggin;1 April 1992;Gangsta Rap, Southern Hip Hop;3.30;129;8
4293;4294;Solemn Brigham;South Sinner Street;24 September 2021;Southern Hip Hop, Boom Bap, Abstract Hip Hop;3.35;120;1
4294;4295;Chino XL;Poison Pen;17 March 2006;East Coast Hip Hop;3.43;144;9
4295;4296;Serengeti;Dennehy;28 July 2006;Abstract Hip Hop;3.45;115;1
4296;4297;Junior M.A.F.I.A.;Conspiracy;9 August 1995;East Coast Hip Hop, Hardcore Hip Hop, Gangsta Rap;2.84;256;11
4297;4298;PXXR GVNG;Los pobres;28 August 2015;Trap, Gangsta Rap;3.06;186;3
4298;4299;Baloji;137 Avenue Kaniama;23 March 2018;Soukous, Art Pop, French Hip Hop;3.34;113;1
4299;4300;Pijani Powietrzem;Zawieszeni w czasie i przestrzeni;April 2002;Abstract Hip Hop;3.40;145;2
4300;4301;Co Sang;Chi more pe' mme;2006;Hip Hop, Boom Bap;3.67;96;1
4301;4302;Dynamic Duo;Taxi Driver;17 May 2004;Jazz Rap, Abstract Hip Hop;3.70;102;1
4302;4303;NLE Choppa;Top Shotta;7 August 2020;Trap, Southern Hip Hop, Gangsta Rap;2.66;656;3
4303;4304;Bloods & Crips;Bangin on Wax;9 March 1993;West Coast Hip Hop, Gangsta Rap, G-Funk;3.26;146;8
4304;4305;TTC;Ceci n'est pas un disque;22 April 2002;French Hip Hop, Abstract Hip Hop, Experimental Hip Hop;3.32;149;3
4305;4306;Avain;Punainen tiili;September 2001;Political Hip Hop, Conscious Hip Hop;3.30;168;1
4306;4307;Frankie Hi-Nrg Mc;Verba manent;1993;Jazz Rap, Political Hip Hop;3.39;138;5
4307;4308; Nochnye Gruzchiki [ночные грузчики];Критика чистого сердца;15 December 2010;Abstract Hip Hop;3.47;133;1
4308;4309;Vic Spencer;Psychological Cheat Sheet 2;26 March 2021;Jazz Rap, Abstract Hip Hop, Drumless;3.50;111;1
4309;4310;Will Smith;Big Willie Style;25 November 1997;Pop Rap, East Coast Hip Hop;2.62;879;21
4310;4311;The Lonely Island;The Wack Album;11 June 2013;Comedy Rap, Pop Rap, Musical Parody;2.64;547;7
4311;4312;Ameer Vann;Slime in the Ice Machine;27 October 2023;Trap, Southern Hip Hop;2.66;368;9
4312;4313;Oliver Francis;If You Need a Friend;19 December 2015;Cloud Rap, Trap;3.66;104;
4313;4314;Hilltop Hoods;State of the Art;12 June 2009;Boom Bap, Hip Hop;3.15;178;9
4314;4315;Blockhead;Interludes After Midnight;30 April 2012;Instrumental Hip Hop, Trip Hop;3.08;185;2
4315;4316;People Under the Stairs;...Or Stay Tuned;19 August 2003;West Coast Hip Hop;3.35;148;5
4316;4317;;Project Blowed Vol. 1;1994;West Coast Hip Hop, Abstract Hip Hop, Jazz Rap;3.55;101;3
4317;4318;Asian Dub Foundation;R.A.F.I.;18 April 1997;Breakbeat, UK Hip Hop;3.33;157;3
4318;4319;Воровская Лапа;FREEHOVA;22 October 2021;Detroit Trap, Comedy Rap;3.37;127;
4319;4320;Harvey Gold;The Gold Vein;22 September 2022;Jazz Rap, Instrumental Hip Hop;3.49;109;9
4320;4321;Molemen;Ritual of The...;2001;Boom Bap, Hip Hop;3.53;104;3
4321;4322;Serane;PRISE MUSIQUE;21 August 2020;Plugg, French Hip Hop;3.56;103;
4322;4323;Souls of Mischief;Montezuma's Revenge;1 December 2009;West Coast Hip Hop;3.13;184;5
4323;4324;Audio88 & Yassin;Nochmal zwei Herrengedeck, bitte.;29 January 2010;Abstract Hip Hop;3.66;100;
4324;4325;Mystikal;Mystikal;14 June 1994;Southern Hip Hop, Gangsta Rap;3.19;159;6
4325;4326;Syringe;Deathhead;5 February 2016;Trap;3.24;161;
4326;4327;Sélébéyone;Xaybu: The Unseen;26 August 2022;Experimental Hip Hop, Jazz Rap, Nu Jazz;3.48;107;2
4327;4328;Rich Brian;Amen;2 February 2018;Pop Rap, Trap;2.65;2,778;13
4328;4329;wifisfuneral;Black Heart Revenge;27 May 2016;Trap, Cloud Rap, Southern Hip Hop;2.88;243;
4329;4330;DJ Muggs;Kill Devil Hills;24 August 2010;Hardcore Hip Hop, Boom Bap;3.23;154;8
4330;4331;Glokk40Spaz;Took the Biggest Risk;8 September 2023;Gangsta Rap, Southern Hip Hop, Plugg;3.31;136;2
4331;4332;Vakill;Armor of God;5 July 2011;Hardcore Hip Hop, Boom Bap;3.38;141;6
4332;4333;Eto;Dead Poets;23 January 2023;Hardcore Hip Hop, Boom Bap;3.38;124;2
4333;4334;Bktherula;Nirvana;23 October 2020;Trap, Southern Hip Hop;2.95;200;1
4334;4335;Statik Selektah;Extended Play;18 June 2013;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.09;186;2
4335;4336;Linyeras Cru;Con la bolsa al hombro;27 May 2018;Boom Bap, Hardcore Hip Hop;3.94;81;
4336;4337;Booba;D.U.C.;13 April 2015;French Hip Hop, Trap;3.09;190;
4337;4338;ICYTWAT;Final Boss;28 July 2023;Trap;3.32;128;
4338;4339;Lil Durk;The Voice;24 December 2020;Trap;2.65;438;3
4339;4340;Dreamville;Revenge of the Dreamers II;8 December 2015;Hardcore Hip Hop;2.67;431;1
4340;4341;Sixtoo;Jackals and Vipers in Envy of Man;11 September 2007;Instrumental Hip Hop;3.33;145;1
4341;4342;Tha God Fahim;Dump Gawd: Tha Knocking of Loose;22 April 2023;Hardcore Hip Hop, East Coast Hip Hop;3.51;110;
4342;4343;GZA/Genius;Pro Tools;19 August 2008;East Coast Hip Hop, Hardcore Hip Hop;2.64;813;33
4343;4344;Wale;Ambition;1 November 2011;Pop Rap;2.67;443;10
4344;4345;Phat Kat;Carte Blanche;8 May 2007;Hardcore Hip Hop;3.40;126;6
4345;4346;Don Toliver;Love Sick;24 February 2023;Alternative R&B, Trap, Pop Rap;2.65;1,368;20
4346;4347;Cormega;Born and Raised;20 October 2009;East Coast Hip Hop, Boom Bap;3.23;169;8
4347;4348;Payroll Giovanni;Giovanni's Way;15 October 2021;Detroit Trap, Gangsta Rap;3.48;103;1
4348;4349;Tory Lanez;I Told You;19 August 2016;Trap Soul, Alternative R&B;2.64;469;2
4349;4350;Divine Styler;Word Power;1989;East Coast Hip Hop, Conscious Hip Hop;3.26;134;5
4350;4351;GDP;Useless Eaters;29 March 2011;Experimental Hip Hop, East Coast Hip Hop;3.30;142;4
4351;4352;Kero One;Windmills of the Soul;16 September 2005;Jazz Rap, West Coast Hip Hop;3.39;133;2
4352;4353;Flojd;Kilka stopni wyżej;24 March 2016;Conscious Hip Hop;3.81;77;
4353;4354;Run-D.M.C.;Back From Hell;16 October 1990;East Coast Hip Hop, New Jack Swing;2.67;357;9
4354;4355;Themselves;CrownsDown;20 October 2009;Abstract Hip Hop, Experimental Hip Hop;3.29;140;3
4355;4356;Tech N9ne;Sickology 101;28 April 2009;Hardcore Hip Hop;2.83;304;2
4356;4357;Ghouljaboy;El Rascal;7 February 2020;Emo Rap, Post-Punk;3.31;128;
4357;4358;Looptroop;The Struggle Continues;28 October 2002;Hip Hop, Conscious Hip Hop;3.38;174;6
4358;4359;Dampo;Ganesha;5 February 2021;Trap;3.36;125;2
4359;4360;Rome Streetz;Street Farmacy;16 July 2018;East Coast Hip Hop, Gangsta Rap;3.50;104;1
4360;4361;DJ Zirk;Looken for tha Chewin;1996;Memphis Rap, Southern Hip Hop;3.54;100;
4361;4362;Sybyr;Anti-World II;11 June 2021;Trap, Pop Rap;2.64;335;1
4362;4363;Czarface;First Weapon Drawn (A Narrated Adventure);22 April 2017;Instrumental Hip Hop, East Coast Hip Hop, Soundtrack;2.90;209;1
4363;4364;Swagtastic666;GLOMODER;25 December 2022;Bop, Chicago Drill;3.52;110;
4364;4365;24kGoldn;El Dorado;26 March 2021;Pop Rap, Trap, West Coast Hip Hop;2.63;478;6
4365;4366;O.S.T.R.;Podróż zwana życiem;23 February 2015;Hip Hop;3.18;176;
4366;4367;E-40;Revenue Retrievin': Day Shift;30 March 2010;West Coast Hip Hop, Gangsta Rap, Hyphy;3.20;151;10
4367;4368;Freeway;Free at Last;20 November 2007;East Coast Hip Hop, Hardcore Hip Hop, Chipmunk Soul;3.22;172;11
4368;4369;Słoń;Redrum;11 December 2020;Hardcore Hip Hop, Horrorcore;3.28;138;1
4369;4370;Terror;It's Whateva;31 October 1996;Memphis Rap, Southern Hip Hop;3.34;132;
4370;4371;Ruger Hauer;Erectus;26 October 2012;Experimental Hip Hop, Abstract Hip Hop;3.29;138;1
4371;4372;Queen Latifah;Nature of a Sista';3 September 1991;Pop Rap, East Coast Hip Hop;3.00;197;7
4372;4373;999 Heartake Sabileye;Songs;13 May 2022;Experimental Hip Hop, HexD;3.37;123;1
4373;4374;Quakers;Quakers II: The Next Wave;13 November 2020;Hardcore Hip Hop, Experimental Hip Hop;3.40;106;1
4374;4375;Sixtoo;Duration;15 April 2002;Instrumental Hip Hop;3.48;118;1
4375;4376;Queef Jerky;Queef Underground;28 July 2023;Comedy Rap, Experimental Hip Hop, Electronic;2.82;229;8
4376;4377;ShittyBoyz;New Year Same Scams;28 February 2020;Detroit Trap, Gangsta Rap;3.05;184;1
