name;id
nico assumpçao;25438
helio alves;25440
jimmy jackson;25408
john mooney;25475
johnny vidacovich;25494
jon "king" cleary;25496
james singleton;25499
alvin "red" tyler;25522
terry manuel;25517
erik tolb;25520
rené baños;25533
carlos diaz;25536
abel sanabria;25564
luis alzaga;25574
sergio pereda;25580
reynaldo sanler;25581
jessica grace;25535
christie winn;25545
karina denike;25549
jenni little;25566
delious kennedy;25585
jamie jones;25606
tony borowiak;25619
alfred nevarez;25620
reggie green;25622
sammy "tre" balfour;25624
coline pellaton;25573
thierry chatelain;25576
ronnie laws;7786
robert baley;25632
greg assing;25634
paapa j;25636
kari bannerman;25638
sam djengue;25641
donald gamble;25642
michele laws;25644
ghigade palma;25645
citta balley;25647
didier hussenot;25628
linda taylor;25692
sean maccurley;25693
claudette;25698
gonsat tulku rinpoch;33828
geshe yeshe palden;33829
geshe kyije rabyang;33830
geshe lhapka;33831
geshe yeshe gyatso;33832
geshe thupten sonam;33833
thupten rabgyal;33834
ogen rinzin;33835
thupten nyima;33836
lobsang tsering;33837
sonam yoezer;33838
lobsang phuwstok;33839
choenya;33840
jhampa thardoe;33841
dhundup;33842
lhungrig;33843
geoffrey williams;25702
harry morgan;25704
alan vosper;25706
steve walters;25709
simon hale;25710
gillian wisdom;25711
baden powell;5793
dewey redman;25749
philipp schaufelberger;25766
hans dulfer;12599
boris van der lek;25733
kino haitsma;25734
egon verhoeven;25735
ishaq van niel;25737
hans eykennar;25740
carlos garcia;25772
bob arnedo;25774
osmar costa filho;25780
tony garcia;25796
evaristo perez;25798
drew zingg;25792
david delhomme;25799
david ward;25800
m-rock;33691
top-steen;33692
davono;33693
cheeze;33694
ian persson;33695
dan helgessen;33696
peter "noos" johansson;33697
torbjörn stensson;33698
thierry savary;25872
serge marendaz;25908
blaise schmidli;25911
jean-pierre "jip" dugon;25913
bernie pitters;25886
larry silvera;25889
winston grenman;25892
maxi priest;25873
khadessia bass;25874
heather cunnings;25876
audley "chizzy" chisholm;25878
richard "goofy" campbell;25879
herby harris;25880
osbourne elliott;25881
collin elliott;25883
seiji uguchi;25983
dino goccia;25985
john ploter;25989
roger cotton;25991
joe thomas;25995
mike eppley;25998
tom rose;26000
curtis nutall;26004
bony fields;26012
james exumtb;26014
tamara stovall;26016
kristen gray;26018
debbie harry;4778
bill ware;26033
roy nathanson;26039
josh roseman;26052
edwin j. rodriguez;26055
michael thomas;26034
jacqueline thomas;26054
ian belton;26063
paul cassidy;26064
bruse thomas;26060
maurice magnoni;21577
yvan ischer;21579
stefano saccon;26095
maurizio bionda;26110
miroslav vitous;12717
junko onishi;26152
dairiki hara;26175
alfredo alias;26174
marvin sewell;26177
anthony peterson;26183
hugo reatz;26227
paul wertico;18788
jesse davis;26211
charles mcpherson;26212
alvester garnett;26219
anis laghzaoui;26294
samir sijlamassi;26295
yonnel lallouz;26298
karim slaoui;26300
mohamed el ghazi;26302
rouäa;26304
russell freeman;26277
david kochanski;26288
david anderson;26290
tony gold;26311
christopher birch;26313
michael fletcher;26315
robert zapata;26317
paul kastrick;26319
orlando valle;26364
céline chauveau;26391
irving acao;26393
alexander brown;26395
yan carlos artime;26396
oscar rodriguez;26399
roberto vizcaino;26401
michael mossman;26342
adam kolker;26358
hector martignon;26359
jairo moreno;26361
vince cherico;26363
marcel schefer;26376
juan munguia;26394
juan carlos abreu;26390
michi wipf;26387
beat von wattenwyl;26385
sebastien gagneux;26382
balz schwab;26377
carlo schob;26373
bernhard schoch;26369
stephan "gesa" geiser;26368
miguel castillo;26367
toni martinez;26365
erwin brünisholz;26360
juan "juancy" martinez;26326
daúde;26493
joão guilherme valdetaro;26498
nani dias;26501
josé marcos de almeida;26505
antonio francisco costa;26506
jules brookes;26433
donna gardier;26461
andy wallace;26471
mick ball;26473
mat colman;26475
ricky reid;26476
james mack;19942
alex norris;26460
avi leibovich;26463
chris margary;26468
mari boine;26522
carlos quispe;26545
roger ludvigsen;26556
hege rimestad;26560
gjermund silset;26561
helge norbakken;26563
william henderson;26521
steve neil;26530
hamid drake;26531
tony mason;26632
frank felix;26634
matt coldrick;26635
jonathan shorten;26637
nat augustine;26640
kenny wellington;26642
david baptiste;26643
linda muriel;26644
gordon clay;26582
jonathan maron;26583
fabio morgera;26586
jay rodriguez;26588
genji siraisi;26591
chris theberge;26593
david jensen;26595
shabaam sahdeeq;26567
tony cofie;26590
david angol;26592
gareth williams;26596
julian crampton;26597
tansay halal ibrahim;26599
habib koité;26703
souleymane ann;26704
baba sissoko;26705
abdoul wahab berthe;26708
boubacar sidibe;26710
lokua kanza;26652
julia sarr;26688
didi ekukuan;26691
sixu tidiane touré;26647
catia constantin;26683
dondieu devin;26684
bobby jocky;26685
jeff kelner;26687
frédéric savio;26689
christian templet;26693
george momboye;26694
darryl hunt;26695
andrew rakenn;26706
jem finer;26743
james mcnally;26749
jamie clarke;26754
mark ledford;18795
sybil;26840
vince evans;26853
gerry brooks;26855
paulinho mendonça;6067
simone roerade;26832
jörgen carlsson;26834
johan axelsson;26837
niki wallin;26841
wojtek goral;26843
melissa 't hart;26847
paolo campioli;26818
federico poggiopollini;26820
antonio righetti;26821
roberto pellati;26823
mick taylor;26825
paul cantwell;26776
pearse halpin;26779
gavin glass;26781
césar camargo mariano;15396
leo traverssa;25839
pedro camargo;25844
adriano giffoni;25853
luiz alvez;25831
josé oliveiro borges;25980
vicente augusto de sales santana;25984
isabelle cordeiro nogueira;25988
andré becker;25990
carla visi;25993
orlando costa marcolino;25994
florisvaldo ramos;25997
mario augusto cardoso de almeida;25999
joao mauricio silveira wanderley dos santos;26003
jonathan falcão;26006
armando "armandinho" da costa macêdo;14792
aroldo macedo;14816
andré macêdo;25939
daniel macedo;25942
alberto macedo;25948
iacoces simoes;25951
paulo henrique lima adachi;25937
jorge eduardo brasil de carvalho;25940
jamilson jorge santana dos santos;25943
josé sattamini juniór;25947
claudimar de oliveira gomes;25950
elizabeth cristina dias graziani;25953
raimundo noud;25957
marcia short;25933
val;25938
alberto;25941
dende;25946
tata;25952
abara;25956
bujão;25958
camundigs;25959
popo;25962
cara de pizza;25965
rodney holmes;26024
james beard;26026
mcgregor;26067
quan howell;26163
trenon graham;26182
daryl boudreaux;26180
mark haynes;26178
billy steele;26170
larry sims;26168
patricia lacy;26166
javetta steele;26164
gary hines;26111
carl pertile;26162
wanda lewis;26160
geoffrey jones;26159
carrie harrington;26158
terrence frierson;26157
core cotton;26156
levi jr. seacer;26114
david "lads" sánchez;62546
javier vargas;26186
jeff espinoza;26187
fran montero;26203
manuel de lucena;26204
little richard;8878
jesse boyce;26242
john helms;26245
kelvin holly;26247
derrick martin;26251
wayne chaney;26254
guy higginbotham;26255
charmis davis;26257
charles glenn;26258
james nelson;26261
shawn johnson;26263
luciano luisi;26293
lisa hunt;26299
mino vergnashi;26301
derek wilson;26303
jeff lorber;17409
gary meek;19047
herb alpert;22999
joel taylor;26267
ricke minor;26275
brody buster;33715
robert campo;26357
melvin taylor;26309
james knowles;26314
debby hastings;26328
al weisman;26331
nunziu signore;26333
dave johnson;26335
john kakte;26320
raymond stewart;26322
wayman chapman;26440
everett freeman;26441
jimmy dykes;26443
kathryn bowser;26444
greg clark;26446
milton comeaux;26427
yvette preyer;26425
matt rohde;26422
vanessa townsell;26417
makayla hart;26414
myra walker;26411
james kinard;26430
luis salinas;26518
bob maize;26500
harold mason;26503
ron stout;26507
doug webb;26510
steve baxter;26511
phil vieux;26512
michael o'neil;26550
ronny johnson;26573
haji ahkba;26587
billy johnson;26581
wilbert gill;33688
andrew woolfolk;26669
gregory cass;26806
tito carrillo;26780
aaron white;26782
jason johnson;26784
ian torres;26785
tom stark;26788
cory walvidh;26790
matt stiehr;26791
dan di esare;26792
kevin sheehan;26793
jerry lowery;26794
marty mcmasters;26778
kenneth henderson;26807
jose niquill;26809
micky brown;26812
jolie jones;26814
adam hootnick;26815
mark nagy;46314
mike wilkens;46315
ron modell;26770
stephanie knox;26772
eric levy;26773
chris gorcick;26774
todd howell;26775
mark dahl;46325
michel bastet;14079
gaspard glaus;26831
pascal desarzens;26881
helmut hattler;26904
joo kraus;26911
dupré "doitall" kelly;16930
funky man;26918
lords jazz;26920
sebastien rocca;26927
clarck ebara;26928
komindo assogba;26929
raphton;26930
farid azirou;26931
neal caine;26962
john beasley;26971
hilary jones;26973
denny freeman;26993
tony braunagel;26998
joe sublett;27000
darrell leonard;27002
don byron;27061
bob debellis;27078
james zollar;27080
charles lewis;27082
uri caine;27084
drew gress;27086
diane gaffney;27192
mohamed kashoggi;27194
georg neill;27196
john golden;27197
ado fukuhara;27199
karin martusewicz;27201
philipp pluhar;27202
paulo ramos;27149
françois d'amours;27171
guy dubuc;27173
monica freire;27174
vovô saramanda;27176
dan gigon;27177
yves gigon;27180
marla glen;27141
michel crosio;27145
benjamin court;27159
stephan baudat;27160
reinhold schwarzwald;27162
cederic dupin;27163
romeyn nesbitt;27165
leila vigne;27166
valerie hohn;27168
martin schmid;27261
johannes gutfleich;27278
daniel aebi;27277
giorgos antoniou;27276
rolf mosele;27273
stewy von wattenwyl;27271
ruedi wettstein;27270
lukas helbling;27268
jürgen hagenlocher;27267
veronika reiff;27266
gilles aubry;27264
reto zumstein;27263
bernhard bamert;27258
daniel felber;27253
daniel woodtli;27251
andrea müller;27249
christoph flueler;27247
matthias spillmann;27244
manuel jaggi;27241
bert joris;20764
goran bregović;27204
zorz grujic;27232
ognjen radivojevic;27235
dragan celevski;27237
miroljub markovic;27240
caslav corokalo;27243
dejan manigodic;27245
jovan malijokovic;27248
bokan stankovic;27250
nenad jelic;27252
lidia dakova ilieva;27254
daniela lubenova;27257
snejanka borisova;27260
ludmila radkova;27262
doudou n'diaye rose;19416
hugh ragin;27217
tidiane gaye;27221
jamaaladeen tacuma;27223
assane diop;27225
darryl burgee;27230
big brother hakim;27233
fernanda abreu;27312
fernando vidal;27335
aurelio dias;27337
jovi;27341
berna ceppas;27343
ricardo fiuza;27344
julio borges;27346
tche leal;27347
g. love;27310
marco prince;27318
yarol poupaud;27320
niktub baby;27321
krishou monthieux;27323
kazufumi miyazawa;27357
takashi kobayashi;27389
hiromasa yamakawa;27391
takao tochigi;27392
naoki ito;27395
kenji imafuktu;27396
yoshihiko miza;27397
tamao fuji;27398
morgan fisher;27399
naomune anzai;27401
tateo arisawa;27403
yoshinari takegami;27405
judith banal;27409
sasuga minami;27410
jim bogios;27383
r. scott bryan;27384
jeff trott;27386
todd wolfe;27390
space;27441
paddy moloney;11834
derek bell;13612
martin fay;13614
seán keane;13618
matt molloy;27433
kevin conneff;27436
ian o'donoghue;27448
calder spanier;27502
scott amendola;27515
bean!;27517
tamara canovo;27518
andreas michel;27519
stefan schneider;27520
bernhard haeberlin;27521
thomas reinecke;27522
ohlê gagneux;27523
ian mussington;27509
don falzone;27591
charlie kohlmeyer;27594
cornelius watkins;27527
merlin lucious;27529
harvey watkins, jr.;27530
victor allen;27561
wallace strickland;27563
theo thompson;27564
norman williams;27567
marzel richardson;27569
ira tucker;27524
paul owens;27526
howard carroll;27540
carl davis;27545
nicolette love suwoton;27616
oge okoh;27658
dike ohoh;27659
andy humphreys;27660
steve harkness;27662
dj pogo;27621
ahmed imhotep;27633
oroh angiama;27638
dj sparki;27647
bob meyer;14395
salvatore bonafede;27744
ed schuller;27745
carmen castaldi;27749
erik friedlander;27753
billy drewes;27756
john mckenna;27757
harvey wainapel;27758
ron kozak;27759
jose davila;27689
charli persip;27690
bob sheppard;27682
winston rollins;27791
clifton morrison;27794
stephen marley;27773
cedella marley;27805
sharon marley prendergast;27806
erica newell;27807
delroy cooper;27811
squidly cole;27814
carol mclaughn;27815
howard messean;27826
everald wray;27827
hans haag;27952
luzian renidear;27931
susana tewud;27933
vreni struby;27936
sonia azimi;27938
tobias jundt;27941
kurt tripont;27944
marie-christine schmid;27949
josé basarte;27950
trudy schoenen borger;27929
urs buchmann;27955
romy friegurgerhaus;27957
zaboo;27959
mority fiscmer;27961
rene vaugneux;27962
marianne trüb;27963
karen siber;27964
junior gill;27965
erika moml;27915
silvy finsterwald;27898
lilo lortscher;27900
margritm fischer;27902
ursilla vidi;27904
silvia schumacher;27907
yvonne grossenbacher;27909
peter genner;27911
lisselotte goepel;27913
liya mayoz;27917
claudine kunz;27918
brigitte fischer;27920
volkmar zolliker;27922
peter datwzler;27923
denise widmer;27925
silvia kempf;27928
kohji tohyama;27874
nobuo fujii;27877
changuito;27883
john benitez;27887
sherman irby;27889
eve cornelious;27892
mayra sanchez;27833
irving acco;27838
basilio marquez;27839
jorge reyes;27841
adel gonzalez;27842
josé miguel meléndez;27843
michael ludonga;27986
dizu plaatjies;27990
simpiwe matole;27994
mzwandile qotoyi;28000
mandla lande;28018
blackie mbizela;28019
lungiswa plaatjies;28020
nondzondelelo galada;28021
nonhle sylvester;28023
mantombi matotiyane;28025
papa wemba;27980
patrick marie-magdelaine;28005
patrick etonde bebey;28008
pierre-valerie lobe;28009
xavier jouvelet;28012
isabelle gonzalez;28017
jean-luc leonardon;28026
charles henri obin-yapi;28029
mike robinson;28031
perla;28085
marc hadley;28086
maria mendonca;28088
kieth clouston;28091
b. k. chandrashekar;28093
martin gordon;28094
jason smith;28096
pauline taylor;28077
jamie catto;28090
matthew william "matty" benbrook;28110
catherine warwick;28113
mal hyde-smith;28114
paulo calasans;27031
leonardo reis;27034
gustavo leite;27035
armando marcal;18790
walmir gil;27019
francois lima;27020
marcelo martins;27021
glauton campello;27022
marcelo mariano;27024
binho;26997
orlandinho;26999
leila gomes;27001
cilene de brito;27003
sissi melo;27004
roseval evangelista;27007
guiga scott;27010
gerson barbosa;27011
claudio borrelli;27014
tata fernandes;27107
marcelo cotarelli;27109
hugo hori;27111
webster santos;27113
simone soul;27115
mauro sanches;27117
beto jamaica;21214
carlos magno;27122
mister putuca;27123
tião oliveira;27124
edinho;27125
fernando padre;27127
ito bispo;27129
cassia aguiar;27130
silvana;27132
jacaré;27134
carla perez;27136
compadre washington;59220
adriana mezzadri;27133
laerke ringstea;27140
greg lake;27198
keith emerson;27224
carl palmer;27246
rick davies;27147
mark hart;27167
john helliwell;27181
carl verheyen;27185
lee thornberg;27187
cliff hugo;27189
jesse siebenberg;27191
bob siiebenberg;27193
bruce katz;27304
rod carey;27305
per hanson;27307
jeff healey;27275
joe rockman;27299
philip sayce;27301
tom stephen;27303
jimmie vaughan;27369
bill willis;27370
billy pitman;27374
dennis king;27376
calven burns;27378
magnus fiennes;27333
guy pratt;27336
bob sheehan;27404
chan kinchla;27421
brandan hill;27424
kevin mahogany;27475
james weidman;27492
dave stryker;27494
tyrone clark;27496
todd strait;27498
rose stone;27489
hershall kennedy;27491
robert samm;27493
noel t. closson;27497
philip bailey;1252
verdine white;27429
sheldon reynolds;27468
ralph johnson;27472
mike mcknight;27476
david romero;27478
b. david whitworth;27479
reggie young;27484
dee dee weathers;27485
kayusha simpson;27487
charles aznavour;6098
john goldsby;27572
lambert wilson;27577
david soul;27579
jonathan butler;27551
rolf roemer;27557
rüdiger baldauf;27559
nick bearde;27583
joey blake;27586
pierre cook;27590
julee cruise;27593
kirsten falke;27597
beth quist;27598
rhiannon;27599
marlon saunders;27600
david worm;27602
tony st. james;27691
brian price;27692
bill steinway;27693
derrick murdock;27694
jean-michel kajdan;27688
alfredo mojica;27739
byron jackson;27740
burni fian;27716
christian muthspiel;27721
ingrid oberkanins;27729
robert riegler;27732
gregor hilbe;27735
jean-philippe zwahlen;27895
yves massy;27882
bernard trinchan;27880
danilo moccia;27876
patrick lehmann;27871
alain della maestra;27866
philipe demierre;27865
pascal auberson;27861
william "bill" holden;21586
nat reeves;27797
peter bernstein;27939
kimiko itoh;27953
vic vergeat;28051
steeve lee;28066
hene habegger;28069
